year,count_type,estimate,margin_of_error,state
2015,hawaiian_islander,20071,2687.0,TX
2015,other,1489855,35287.0,TX
2015,two_or_more,691327,21395.0,TX
2015,two_or_more_inculding_other,151197,11061.0,TX
2015,total,2995919,,UT
2015,two_or_more_exc_other_or_three_plus,74129,6879.0,UT
2015,white,2611340,11303.0,UT
2015,black_aa,34524,2077.0,UT
2015,am_indian_native,35407,3544.0,UT
2015,asian,68945,2917.0,UT
2015,hawaiian_islander,23886,2762.0,UT
2015,other,135580,9562.0,UT
2015,two_or_more,86237,6919.0,UT
2015,two_or_more_inculding_other,12108,2398.0,UT
2015,total,626042,,VT
2015,two_or_more_exc_other_or_three_plus,10920,1310.0,VT
2015,white,593056,1306.0,VT
2015,black_aa,7996,907.0,VT
2015,am_indian_native,2698,709.0,VT
2015,asian,8627,883.0,VT
2015,hawaiian_islander,387,368.0,VT
2015,other,2129,1066.0,VT
2015,two_or_more,11149,1344.0,VT
2015,two_or_more_inculding_other,229,231.0,VT
2015,total,8382993,,VA
2015,two_or_more_exc_other_or_three_plus,263510,10907.0,VA
2015,white,5718051,14388.0,VA
2015,black_aa,1612831,11194.0,VA
2015,am_indian_native,22773,3258.0,VA
2015,asian,524476,6496.0,VA
2015,hawaiian_islander,5506,1079.0,VA
2015,other,203193,14178.0,VA
2015,two_or_more,296163,11097.0,VA
2015,two_or_more_inculding_other,32653,4730.0,VA
2015,total,7170351,,WA
2015,two_or_more_exc_other_or_three_plus,360348,12273.0,WA
2015,white,5513655,12496.0,WA
2015,black_aa,262552,7397.0,WA
2015,am_indian_native,92403,4540.0,WA
2015,asian,568108,7057.0,WA
2015,hawaiian_islander,46453,2417.0,WA
2015,other,289942,11884.0,WA
2015,two_or_more,397238,12928.0,WA
2015,two_or_more_inculding_other,36890,4803.0,WA
2015,total,1844128,,WV
2015,two_or_more_exc_other_or_three_plus,28089,3373.0,WV
2015,white,1722847,2814.0,WV
2015,black_aa,71194,3663.0,WV
2015,am_indian_native,2140,825.0,WV
2015,asian,14137,1353.0,WV
2015,hawaiian_islander,479,321.0,WV
2015,other,3870,1197.0,WV
2015,two_or_more,29461,3345.0,WV
2015,two_or_more_inculding_other,1372,731.0,WV
2015,total,5771337,,WI
2015,two_or_more_exc_other_or_three_plus,114961,7219.0,WI
2015,white,4965524,9672.0,WI
2015,black_aa,362290,4469.0,WI
2015,am_indian_native,51752,2655.0,WI
2015,asian,156192,3592.0,WI
2015,hawaiian_islander,1643,547.0,WI
2015,other,102235,8210.0,WI
2015,two_or_more,131701,7861.0,WI
2015,two_or_more_inculding_other,16740,2831.0,WI
2015,total,586107,,WY
2015,two_or_more_exc_other_or_three_plus,14611,2056.0,WY
2015,white,536320,3624.0,WY
2015,black_aa,4727,1391.0,WY
2015,am_indian_native,12968,1357.0,WY
2015,asian,4885,993.0,WY
2015,hawaiian_islander,260,223.0,WY
2015,other,10612,3081.0,WY
2015,two_or_more,16335,2133.0,WY
2015,two_or_more_inculding_other,1724,841.0,WY
2016,total,4863300,,AL
2016,two_or_more_exc_other_or_three_plus,77624,7251.0,AL
2016,white,3316384,6545.0,AL
2016,black_aa,1301102,7468.0,AL
2016,am_indian_native,24509,3218.0,AL
2016,asian,65611,3698.0,AL
2016,hawaiian_islander,1503,588.0,AL
2016,other,70333,6866.0,AL
2016,two_or_more,83858,7172.0,AL
2016,two_or_more_inculding_other,6234,1867.0,AL
2016,total,741894,,AK
2016,two_or_more_exc_other_or_three_plus,61490,5177.0,AK
2016,white,477895,3267.0,AK
2016,black_aa,23753,1978.0,AK
2016,am_indian_native,108056,3723.0,AK
2016,asian,45580,3124.0,AK
2016,hawaiian_islander,9937,849.0,AK
2016,other,12712,3236.0,AK
2016,two_or_more,63961,5261.0,AK
2016,two_or_more_inculding_other,2471,1127.0,AK
2016,total,6931071,,AZ
2016,two_or_more_exc_other_or_three_plus,202003,11874.0,AZ
2016,white,5254944,21891.0,AZ
2016,black_aa,299674,6611.0,AZ
2016,am_indian_native,306247,6886.0,AZ
2016,asian,220438,4835.0,AZ
2016,hawaiian_islander,14140,1489.0,AZ
2016,other,585948,20745.0,AZ
2016,two_or_more,249680,13653.0,AZ
2016,two_or_more_inculding_other,47677,6631.0,AZ
2016,total,2988248,,AR
2016,two_or_more_exc_other_or_three_plus,67677,5375.0,AR
2016,white,2290066,5262.0,AR
2016,black_aa,464516,4871.0,AR
2016,am_indian_native,18859,2030.0,AR
2016,asian,41781,2680.0,AR
2016,hawaiian_islander,8808,1292.0,AR
2016,other,86797,6034.0,AR
2016,two_or_more,77421,6277.0,AR
2016,two_or_more_inculding_other,9744,3265.0,AR
2016,total,39250017,,CA
2016,two_or_more_exc_other_or_three_plus,1491892,26569.0,CA
2016,white,23420234,62421.0,CA
2016,black_aa,2265280,14911.0,CA
2016,am_indian_native,290133,15511.0,CA
2016,asian,5602074,18509.0,CA
2016,hawaiian_islander,150521,6036.0,CA
2016,other,5642125,65579.0,CA
2016,two_or_more,1879650,30456.0,CA
2016,two_or_more_inculding_other,387758,14520.0,CA
2016,total,5540545,,CO
2016,two_or_more_exc_other_or_three_plus,151647,8610.0,CO
2016,white,4654921,13381.0,CO
2016,black_aa,234142,5678.0,CO
2016,am_indian_native,54743,4588.0,CO
2016,asian,175951,4618.0,CO
2016,hawaiian_islander,8325,1566.0,CO
2016,other,228102,12919.0,CO
2016,two_or_more,184361,9839.0,CO
2016,two_or_more_inculding_other,32714,3540.0,CO
2016,total,3576452,,CT
2016,two_or_more_exc_other_or_three_plus,88487,6412.0,CT
2016,white,2741892,12294.0,CT
2016,black_aa,378932,7603.0,CT
2016,am_indian_native,9887,2998.0,CT
2016,asian,161950,3536.0,CT
2016,hawaiian_islander,1259,597.0,CT
2016,other,171008,10843.0,CT
2016,two_or_more,111524,8304.0,CT
2016,two_or_more_inculding_other,23037,4745.0,CT
2016,total,952065,,DE
2016,two_or_more_exc_other_or_three_plus,23599,3313.0,DE
2016,white,659091,5072.0,DE
2016,black_aa,209911,4102.0,DE
2016,am_indian_native,4055,1038.0,DE
2016,asian,35646,1583.0,DE
2016,hawaiian_islander,2053,1731.0,DE
2016,other,15595,4525.0,DE
2016,two_or_more,25714,3500.0,DE
2016,two_or_more_inculding_other,2115,989.0,DE
2016,total,681170,,
2016,two_or_more_exc_other_or_three_plus,15608,2127.0,
2016,white,277268,3530.0,
2016,black_aa,320554,2554.0,
2016,am_indian_native,2004,567.0,
2016,asian,26436,1256.0,
2016,hawaiian_islander,41,68.0,
2016,other,37132,4302.0,
2016,two_or_more,17735,2345.0,
2016,two_or_more_inculding_other,2127,919.0,
2016,total,20612439,,FL
2016,two_or_more_exc_other_or_three_plus,445744,19815.0,FL
2016,white,15574165,29122.0,FL
2016,black_aa,3310428,22138.0,FL
2016,am_indian_native,52738,5590.0,FL
2016,asian,559393,7440.0,FL
2016,hawaiian_islander,12540,2425.0,FL
2016,other,570424,25434.0,FL
2016,two_or_more,532751,22197.0,FL
2016,two_or_more_inculding_other,87007,8723.0,FL
2016,total,10310371,,GA
2016,two_or_more_exc_other_or_three_plus,219331,13487.0,GA
2016,white,6054861,18041.0,GA
2016,black_aa,3254495,14771.0,GA
2016,am_indian_native,37939,5767.0,GA
2016,asian,398897,6597.0,GA
2016,hawaiian_islander,6503,2014.0,GA
2016,other,299220,21983.0,GA
2016,two_or_more,258456,13861.0,GA
2016,two_or_more_inculding_other,39125,5742.0,GA
2016,total,1428557,,HI
2016,two_or_more_exc_other_or_three_plus,332508,13205.0,HI
2016,white,357994,5134.0,HI
2016,black_aa,25898,2036.0,HI
2016,am_indian_native,2649,849.0,HI
2016,asian,543448,10631.0,HI
2016,hawaiian_islander,144568,6675.0,HI
2016,other,12321,2548.0,HI
2016,two_or_more,341679,13209.0,HI
2016,two_or_more_inculding_other,9171,1745.0,HI
2016,total,1683140,,ID
2016,two_or_more_exc_other_or_three_plus,35279,2757.0,ID
2016,white,1510119,7573.0,ID
2016,black_aa,11437,2001.0,ID
2016,am_indian_native,26596,2540.0,ID
2016,asian,24406,2239.0,ID
2016,hawaiian_islander,2375,1144.0,ID
2016,other,66137,7319.0,ID
2016,two_or_more,42070,3150.0,ID
2016,two_or_more_inculding_other,6791,2455.0,ID
2016,total,12801539,,IL
2016,two_or_more_exc_other_or_three_plus,253758,12627.0,IL
2016,white,9123763,24574.0,IL
2016,black_aa,1813477,9631.0,IL
2016,am_indian_native,30470,3672.0,IL
2016,asian,684783,5820.0,IL
2016,hawaiian_islander,4851,1396.0,IL
2016,other,822784,24826.0,IL
2016,two_or_more,321411,13961.0,IL
2016,two_or_more_inculding_other,67653,6745.0,IL
2016,total,6633053,,IN
2016,two_or_more_exc_other_or_three_plus,139319,7958.0,IN
2016,white,5536418,10307.0,IN
2016,black_aa,617745,7312.0,IN
2016,am_indian_native,17515,2431.0,IN
2016,asian,141451,4471.0,IN
2016,hawaiian_islander,3526,1505.0,IN
2016,other,157755,11013.0,IN
2016,two_or_more,158643,8640.0,IN
2016,two_or_more_inculding_other,19324,3690.0,IN
2016,total,3134693,,IA
2016,two_or_more_exc_other_or_three_plus,53632,3884.0,IA
2016,white,2834162,5131.0,IA
2016,black_aa,111867,3477.0,IA
2016,am_indian_native,10488,1711.0,IA
2016,asian,74805,2572.0,IA
2016,hawaiian_islander,3949,1754.0,IA
2016,other,42129,4612.0,IA
2016,two_or_more,57293,3933.0,IA
2016,two_or_more_inculding_other,3661,1388.0,IA
2016,total,2907289,,KS
2016,two_or_more_exc_other_or_three_plus,94273,5586.0,KS
2016,white,2458966,7467.0,KS
2016,black_aa,166551,4607.0,KS
2016,am_indian_native,21620,2567.0,KS
2016,asian,79741,3466.0,KS
2016,hawaiian_islander,2922,1343.0,KS
2016,other,74123,7806.0,KS
2016,two_or_more,103366,5640.0,KS
2016,two_or_more_inculding_other,9093,2160.0,KS
2016,total,4436974,,KY
2016,two_or_more_exc_other_or_three_plus,82750,6265.0,KY
2016,white,3866333,6634.0,KY
2016,black_aa,366157,6162.0,KY
2016,am_indian_native,11140,2294.0,KY
2016,asian,61311,2866.0,KY
2016,hawaiian_islander,2307,1047.0,KY
2016,other,37591,5245.0,KY
2016,two_or_more,92135,6909.0,KY
2016,two_or_more_inculding_other,9385,1825.0,KY
2016,total,4681666,,LA
2016,two_or_more_exc_other_or_three_plus,85243,7721.0,LA
2016,white,2901495,5946.0,LA
2016,black_aa,1514755,7221.0,LA
2016,am_indian_native,25508,2617.0,LA
2016,asian,77921,2506.0,LA
2016,hawaiian_islander,1030,495.0,LA
2016,other,68208,6424.0,LA
2016,two_or_more,92749,8594.0,LA
2016,two_or_more_inculding_other,7506,2320.0,LA
2016,total,1331479,,ME
2016,two_or_more_exc_other_or_three_plus,25671,2481.0,ME
2016,white,1257120,1699.0,ME
2016,black_aa,19963,1930.0,ME
2016,am_indian_native,7893,1203.0,ME
2016,asian,17499,1510.0,ME
2016,hawaiian_islander,214,200.0,ME
2016,other,2450,826.0,ME
2016,two_or_more,26340,2599.0,ME
2016,two_or_more_inculding_other,669,418.0,ME
2016,total,6016447,,MD
2016,two_or_more_exc_other_or_three_plus,179349,10050.0,MD
2016,white,3397255,13132.0,MD
2016,black_aa,1793593,9302.0,MD
2016,am_indian_native,15234,2478.0,MD
2016,asian,376518,4946.0,MD
2016,hawaiian_islander,2480,1196.0,MD
2016,other,230326,12625.0,MD
2016,two_or_more,201041,10942.0,MD
2016,two_or_more_inculding_other,21692,4374.0,MD
2016,total,6811779,,MA
2016,two_or_more_exc_other_or_three_plus,182304,11158.0,MA
2016,white,5350175,16114.0,MA
2016,black_aa,506677,8067.0,MA
2016,am_indian_native,12547,2138.0,MA
2016,asian,440845,5571.0,MA
2016,hawaiian_islander,3758,1532.0,MA
2016,other,285412,15924.0,MA
2016,two_or_more,212365,11429.0,MA
2016,two_or_more_inculding_other,30061,3904.0,MA
2016,total,9928300,,MI
2016,two_or_more_exc_other_or_three_plus,279685,10897.0,MI
2016,white,7793481,10297.0,MI
2016,black_aa,1363336,9361.0,MI
2016,am_indian_native,51161,3519.0,MI
2016,asian,292514,4773.0,MI
2016,hawaiian_islander,2967,841.0,MI
2016,other,118621,8994.0,MI
2016,two_or_more,306220,11961.0,MI
2016,two_or_more_inculding_other,26535,4239.0,MI
2016,total,5519952,,MN
2016,two_or_more_exc_other_or_three_plus,142410,7004.0,MN
2016,white,4596566,6383.0,MN
2016,black_aa,331308,5844.0,MN
2016,am_indian_native,63229,2949.0,MN
2016,asian,258899,4686.0,MN
2016,hawaiian_islander,1452,500.0,MN
2016,other,111852,6950.0,MN
2016,two_or_more,156646,7970.0,MN
2016,two_or_more_inculding_other,14236,2862.0,MN
2016,total,2988726,,MS
2016,two_or_more_exc_other_or_three_plus,31922,4779.0,MS
2016,white,1748734,4269.0,MS
2016,black_aa,1134958,6466.0,MS
2016,am_indian_native,13260,1533.0,MS
2016,asian,26708,2267.0,MS
2016,hawaiian_islander,631,519.0,MS
2016,other,30583,4250.0,MS
2016,two_or_more,33852,4789.0,MS
2016,two_or_more_inculding_other,1930,907.0,MS
2016,total,6093000,,MO
2016,two_or_more_exc_other_or_three_plus,140225,8441.0,MO
2016,white,5011507,6627.0,MO
2016,black_aa,702946,7236.0,MO
2016,am_indian_native,30888,3351.0,MO
2016,asian,117335,3722.0,MO
2016,hawaiian_islander,9193,2040.0,MO
2016,other,71031,6374.0,MO
2016,two_or_more,150100,8621.0,MO
2016,two_or_more_inculding_other,9875,2153.0,MO
2016,total,1042520,,MT
2016,two_or_more_exc_other_or_three_plus,30732,2809.0,MT
2016,white,927374,1791.0,MT
2016,black_aa,3949,1039.0,MT
2016,am_indian_native,66231,2513.0,MT
2016,asian,8432,1383.0,MT
2016,hawaiian_islander,578,331.0,MT
2016,other,3738,1189.0,MT
2016,two_or_more,32218,2943.0,MT
2016,two_or_more_inculding_other,1486,627.0,MT
2016,total,1907116,,NE
2016,two_or_more_exc_other_or_three_plus,41951,4250.0,NE
2016,white,1674863,6044.0,NE
2016,black_aa,89879,3076.0,NE
2016,am_indian_native,15865,1390.0,NE
2016,asian,41548,3337.0,NE
2016,hawaiian_islander,1227,579.0,NE
2016,other,38348,5844.0,NE
2016,two_or_more,45386,4417.0,NE
2016,two_or_more_inculding_other,3435,975.0,NE
2016,total,2940058,,NV
2016,two_or_more_exc_other_or_three_plus,116990,8027.0,NV
2016,white,1966690,14686.0,NV
2016,black_aa,260993,5352.0,NV
2016,am_indian_native,34267,3549.0,NV
2016,asian,244373,5223.0,NV
2016,hawaiian_islander,20240,1777.0,NV
2016,other,274293,14398.0,NV
2016,two_or_more,139202,9741.0,NV
2016,two_or_more_inculding_other,22212,4390.0,NV
2016,total,1334795,,NH
2016,two_or_more_exc_other_or_three_plus,26207,2726.0,NH
2016,white,1247155,2813.0,NH
2016,black_aa,16671,1681.0,NH
2016,am_indian_native,1450,764.0,NH
2016,asian,32679,2286.0,NH
2016,hawaiian_islander,66,87.0,NH
2016,other,8057,2144.0,NH
2016,two_or_more,28717,2992.0,NH
2016,two_or_more_inculding_other,2510,969.0,NH
2016,total,8944469,,NJ
2016,two_or_more_exc_other_or_three_plus,180050,10615.0,NJ
2016,white,6090908,22621.0,NJ
2016,black_aa,1194585,11078.0,NJ
2016,am_indian_native,20185,3332.0,NJ
2016,asian,854181,6311.0,NJ
2016,hawaiian_islander,3754,1973.0,NJ
2016,other,543530,20839.0,NJ
2016,two_or_more,237326,12507.0,NJ
2016,two_or_more_inculding_other,57276,5500.0,NJ
2016,total,2081015,,NM
2016,two_or_more_exc_other_or_three_plus,41197,4312.0,NM
2016,white,1539634,11642.0,NM
2016,black_aa,41043,2715.0,NM
2016,am_indian_native,194133,4641.0,NM
2016,asian,32346,2297.0,NM
2016,hawaiian_islander,1428,667.0,NM
2016,other,206526,11007.0,NM
2016,two_or_more,65905,6313.0,NM
2016,two_or_more_inculding_other,24708,4015.0,NM
2016,total,19745289,,NY
2016,two_or_more_exc_other_or_three_plus,468780,19051.0,NY
2016,white,12530463,29879.0,NY
2016,black_aa,3080534,18978.0,NY
2016,am_indian_native,73052,6204.0,NY
2016,asian,1668036,11780.0,NY
2016,hawaiian_islander,9236,2216.0,NY
2016,other,1767107,34876.0,NY
2016,two_or_more,616861,22455.0,NY
2016,two_or_more_inculding_other,148081,12174.0,NY
2016,total,10146788,,NC
2016,two_or_more_exc_other_or_three_plus,242735,11901.0,NC
2016,white,6989065,14006.0,NC
2016,black_aa,2182212,12962.0,NC
2016,am_indian_native,120843,4912.0,NC
2016,asian,275428,4413.0,NC
2016,hawaiian_islander,6081,1112.0,NC
2016,other,304293,14221.0,NC
2016,two_or_more,268866,12841.0,NC
2016,two_or_more_inculding_other,26131,4676.0,NC
2016,total,757953,,ND
2016,two_or_more_exc_other_or_three_plus,18708,2599.0,ND
2016,white,660919,3096.0,ND
2016,black_aa,19250,2426.0,ND
2016,am_indian_native,41649,2292.0,ND
2016,asian,9200,1807.0,ND
2016,hawaiian_islander,233,278.0,ND
2016,other,5114,2109.0,ND
2016,two_or_more,21588,2952.0,ND
2016,two_or_more_inculding_other,2880,1334.0,ND
2016,total,11614373,,OH
2016,two_or_more_exc_other_or_three_plus,299479,12789.0,OH
2016,white,9476221,11069.0,OH
2016,black_aa,1443510,10409.0,OH
2016,am_indian_native,18081,2486.0,OH
2016,asian,239025,3799.0,OH
2016,hawaiian_islander,4031,1045.0,OH
2016,other,109073,9109.0,OH
2016,two_or_more,324432,12837.0,OH
2016,two_or_more_inculding_other,24953,3354.0,OH
2016,total,3923561,,OK
2016,two_or_more_exc_other_or_three_plus,289486,7968.0,OK
2016,white,2841467,7869.0,OK
2016,black_aa,287373,4830.0,OK
2016,am_indian_native,297948,7020.0,OK
2016,asian,79246,2991.0,OK
2016,hawaiian_islander,6143,1280.0,OK
2016,other,107778,7573.0,OK
2016,two_or_more,303606,7998.0,OK
2016,two_or_more_inculding_other,14120,2324.0,OK
2016,total,4093465,,OR
2016,two_or_more_exc_other_or_three_plus,191108,10675.0,OR
2016,white,3455810,13019.0,OR
2016,black_aa,79575,4274.0,OR
2016,am_indian_native,45426,4348.0,OR
2016,asian,169459,4996.0,OR
2016,hawaiian_islander,14823,2564.0,OR
2016,other,120779,10539.0,OR
2016,two_or_more,207593,10682.0,OR
2016,two_or_more_inculding_other,16485,3531.0,OR
2016,total,12784227,,PA
2016,two_or_more_exc_other_or_three_plus,282364,11719.0,PA
2016,white,10340877,15158.0,PA
2016,black_aa,1407047,11772.0,PA
2016,am_indian_native,23556,3760.0,PA
2016,asian,423180,5309.0,PA
2016,hawaiian_islander,3417,1040.0,PA
2016,other,262396,14058.0,PA
2016,two_or_more,323754,13735.0,PA
2016,two_or_more_inculding_other,41390,5747.0,PA
2016,total,1056426,,RI
2016,two_or_more_exc_other_or_three_plus,25960,3695.0,RI
2016,white,850105,6310.0,RI
2016,black_aa,67526,4174.0,RI
2016,am_indian_native,5304,1774.0,RI
2016,asian,36875,2185.0,RI
2016,hawaiian_islander,1437,945.0,RI
2016,other,62292,6199.0,RI
2016,two_or_more,32887,4436.0,RI
2016,two_or_more_inculding_other,6927,2248.0,RI
2016,total,4961119,,SC
2016,two_or_more_exc_other_or_three_plus,98938,8507.0,SC
2016,white,3342552,9869.0,SC
2016,black_aa,1337644,8535.0,SC
2016,am_indian_native,16010,2758.0,SC
2016,asian,76870,3837.0,SC
2016,hawaiian_islander,2561,1146.0,SC
2016,other,77386,9581.0,SC
2016,two_or_more,108096,9006.0,SC
2016,two_or_more_inculding_other,9158,2045.0,SC
2016,total,865454,,SD
2016,two_or_more_exc_other_or_three_plus,19992,2723.0,SD
2016,white,732939,2644.0,SD
2016,black_aa,14524,1410.0,SD
2016,am_indian_native,77378,3710.0,SD
2016,asian,12953,1806.0,SD
2016,hawaiian_islander,218,228.0,SD
2016,other,5894,1933.0,SD
2016,two_or_more,21548,2935.0,SD
2016,two_or_more_inculding_other,1556,878.0,SD
2016,total,6651194,,TN
2016,two_or_more_exc_other_or_three_plus,127795,9338.0,TN
2016,white,5177478,9138.0,TN
2016,black_aa,1114434,9305.0,TN
2016,am_indian_native,19053,2905.0,TN
2016,asian,116375,3917.0,TN
2016,hawaiian_islander,4798,2309.0,TN
2016,other,79206,7466.0,TN
2016,two_or_more,139850,9818.0,TN
2016,two_or_more_inculding_other,12055,2519.0,TN
2016,total,27862596,,TX
2016,two_or_more_exc_other_or_three_plus,570125,17312.0,TX
2016,white,20702709,41751.0,TX
2016,black_aa,3362283,16932.0,TX
2016,am_indian_native,135275,9522.0,TX
2016,asian,1300300,10959.0,TX
2016,hawaiian_islander,25228,3345.0,TX
2016,other,1622087,41067.0,TX
2016,two_or_more,714714,21781.0,TX
2016,two_or_more_inculding_other,144589,11011.0,TX
2016,total,3051217,,UT
2016,two_or_more_exc_other_or_three_plus,75325,5366.0,UT
2016,white,2633283,10649.0,UT
2016,black_aa,32800,2988.0,UT
2016,am_indian_native,31702,2887.0,UT
2016,asian,70150,3381.0,UT
2016,hawaiian_islander,29463,2219.0,UT
2016,other,164775,9993.0,UT
2016,two_or_more,89044,6578.0,UT
2016,two_or_more_inculding_other,13719,2960.0,UT
2016,total,624594,,VT
2016,two_or_more_exc_other_or_three_plus,11765,1572.0,VT
2016,white,589379,961.0,VT
2016,black_aa,7893,1034.0,VT
2016,am_indian_native,2177,936.0,VT
2016,asian,9406,1088.0,VT
2016,hawaiian_islander,252,261.0,VT
2016,other,3163,1496.0,VT
2016,two_or_more,12324,1632.0,VT
2016,two_or_more_inculding_other,559,311.0,VT
2016,total,8411808,,VA
2016,two_or_more_exc_other_or_three_plus,275362,12151.0,VA
2016,white,5707035,12066.0,VA
2016,black_aa,1601868,11353.0,VA
2016,am_indian_native,23156,3519.0,VA
2016,asian,532320,7196.0,VA
2016,hawaiian_islander,8379,2085.0,VA
2016,other,228627,12459.0,VA
2016,two_or_more,310423,12755.0,VA
2016,two_or_more_inculding_other,35061,4260.0,VA
2016,total,7288000,,WA
2016,two_or_more_exc_other_or_three_plus,378727,14273.0,WA
2016,white,5516602,14010.0,WA
2016,black_aa,266977,8785.0,WA
2016,am_indian_native,94637,6519.0,WA
2016,asian,597215,8484.0,WA
2016,hawaiian_islander,48182,3043.0,WA
2016,other,350251,13940.0,WA
2016,two_or_more,414136,15502.0,WA
2016,two_or_more_inculding_other,35409,4659.0,WA
2016,total,1831102,,WV
2016,two_or_more_exc_other_or_three_plus,29905,3379.0,WV
2016,white,1704195,2452.0,WV
2016,black_aa,69721,3260.0,WV
2016,am_indian_native,3851,1223.0,WV
2016,asian,14133,1491.0,WV
2016,hawaiian_islander,404,375.0,WV
2016,other,7494,1784.0,WV
2016,two_or_more,31304,3390.0,WV
2016,two_or_more_inculding_other,1399,739.0,WV
2016,total,5778709,,WI
2016,two_or_more_exc_other_or_three_plus,122531,6986.0,WI
2016,white,4941688,8179.0,WI
2016,black_aa,361653,4783.0,WI
2016,am_indian_native,52608,2643.0,WI
2016,asian,155252,3125.0,WI
2016,hawaiian_islander,1534,560.0,WI
2016,other,125644,7705.0,WI
2016,two_or_more,140330,7902.0,WI
2016,two_or_more_inculding_other,17799,3375.0,WI
2016,total,585501,,WY
2016,two_or_more_exc_other_or_three_plus,13492,1943.0,WY
2016,white,538819,2339.0,WY
2016,black_aa,5970,1540.0,WY
2016,am_indian_native,13194,1467.0,WY
2016,asian,6012,1394.0,WY
2016,hawaiian_islander,420,518.0,WY
2016,other,5782,1948.0,WY
2016,two_or_more,15304,2090.0,WY
2016,two_or_more_inculding_other,1812,892.0,WY
