Chronically Homeless,Chronically Homeless Individuals,Chronically Homeless People in Families,Homeless Children of Parenting Youth,Homeless Family Households,Homeless Individuals,Homeless Parenting Youth (Under 25),Homeless Parenting Youth Age 18-24,Homeless Parenting Youth Under 18,Homeless People in Families,Homeless Unaccompanied Youth (Under 25),Homeless Unaccompanied Youth Age 18-24,Homeless Unaccompanied Youth Under 18,Homeless Veterans,Number of CoCs,Overall Homeless,Sheltered ES Chronically Homeless,Sheltered ES Chronically Homeless Individuals,Sheltered ES Chronically Homeless People in Families,Sheltered ES Homeless,Sheltered ES Homeless Children of Parenting Youth,Sheltered ES Homeless Family Households,Sheltered ES Homeless Individuals,Sheltered ES Homeless Parenting Youth (Under 25),Sheltered ES Homeless Parenting Youth Age 18-24,Sheltered ES Homeless Parenting Youth Under 18,Sheltered ES Homeless People in Families,Sheltered ES Homeless Unaccompanied Youth (Under 25),Sheltered ES Homeless Unaccompanied Youth Age 18-24,Sheltered ES Homeless Unaccompanied Youth Under 18,Sheltered ES Homeless Veterans,Sheltered SH Chronically Homeless,Sheltered SH Chronically Homeless Individuals,Sheltered SH Homeless,Sheltered SH Homeless Individuals,Sheltered SH Homeless Unaccompanied Youth (Under 25),Sheltered SH Homeless Unaccompanied Youth Age 18-24,Sheltered SH Homeless Unaccompanied Youth Under 18,Sheltered SH Homeless Veterans,Sheltered TH Homeless,Sheltered TH Homeless Children of Parenting Youth,Sheltered TH Homeless Family Households,Sheltered TH Homeless Individuals,Sheltered TH Homeless Parenting Youth (Under 25),Sheltered TH Homeless Parenting Youth Age 18-24,Sheltered TH Homeless Parenting Youth Under 18,Sheltered TH Homeless People in Families,Sheltered TH Homeless Unaccompanied Youth (Under 25),Sheltered TH Homeless Unaccompanied Youth Age 18-24,Sheltered TH Homeless Unaccompanied Youth Under 18,Sheltered TH Homeless Veterans,Sheltered Total Chronically Homeless,Sheltered Total Chronically Homeless Individuals,Sheltered Total Chronically Homeless People in Families,Sheltered Total Homeless,Sheltered Total Homeless Children of Parenting Youth,Sheltered Total Homeless Family Households,Sheltered Total Homeless Individuals,Sheltered Total Homeless Parenting Youth (Under 25),Sheltered Total Homeless Parenting Youth Age 18-24,Sheltered Total Homeless Parenting Youth Under 18,Sheltered Total Homeless People in Families,Sheltered Total Homeless Unaccompanied Youth (Under 25),Sheltered Total Homeless Unaccompanied Youth Age 18-24,Sheltered Total Homeless Unaccompanied Youth Under 18,Sheltered Total Homeless Veterans,State,Unsheltered Chronically Homeless,Unsheltered Chronically Homeless Individuals,Unsheltered Chronically Homeless People in Families,Unsheltered Homeless,Unsheltered Homeless Children of Parenting Youth,Unsheltered Homeless Family Households,Unsheltered Homeless Individuals,Unsheltered Homeless Parenting Youth (Under 25),Unsheltered Homeless Parenting Youth Age 18-24,Unsheltered Homeless Parenting Youth Under 18,Unsheltered Homeless People in Families,Unsheltered Homeless Unaccompanied Youth (Under 25),Unsheltered Homeless Unaccompanied Youth Age 18-24,Unsheltered Homeless Unaccompanied Youth Under 18,Unsheltered Homeless Veterans,year
112037,96268,15769,,77155,382156,,,,239397,,,,60579,425,621553,38092,31179,6913,224599,,32605,123381,,,,101218,,,,,1468,1468,1991,1991,,,,,163565,,29191,73787,,,,89778,,,,,39560,32647,6913,390155,,61796,199159,,,,190996,,,,35143,Total,72477,63621,8856,231398,,15359,182997,,,,48401,,,,25436,2012
184,166,18,,196,1362,,,,584,,,,210,2,1946,138,124,14,1137,,105,835,,,,302,,,,,0,0,0,0,,,,,604,,77,373,,,,231,,,,,138,124,14,1741,,182,1208,,,,533,,,,188,AK,46,42,4,205,,14,154,,,,51,,,,22,2013
858,768,90,,495,3387,,,,1302,,,,511,8,4689,265,219,46,1555,,206,1051,,,,504,,,,,30,30,31,31,,,,,1660,,169,1130,,,,530,,,,,295,249,46,3246,,375,2212,,,,1034,,,,363,AL,563,519,44,1443,,120,1175,,,,268,,,,148,2013
602,565,37,,218,3174,,,,638,,,,462,6,3812,171,142,29,1037,,125,651,,,,386,,,,,0,0,0,0,,,,,627,,37,526,,,,101,,,,,171,142,29,1664,,162,1177,,,,487,,,,326,AR,431,423,8,2148,,56,1997,,,,151,,,,136,2013
1188,1064,124,,1291,6510,,,,4052,,,,1222,3,10562,482,412,70,3893,,426,2458,,,,1435,,,,,38,38,38,38,,,,,3500,,784,1166,,,,2334,,,,,520,450,70,7431,,1210,3662,,,,3769,,,,901,AZ,668,614,54,3131,,81,2848,,,,283,,,,321,2013
33112,29248,3864,,8267,93458,,,,25094,,,,12895,40,118552,5172,4098,1074,21928,,2395,14520,,,,7408,,,,,79,79,194,194,,,,,23432,,3863,11712,,,,11720,,,,,5251,4177,1074,45554,,6258,26426,,,,19128,,,,4886,CA,27861,25071,2790,72998,,2009,67032,,,,5966,,,,8009,2013
1780,1354,426,,1444,4664,,,,5090,,,,685,3,9754,823,642,181,4025,,440,2335,,,,1690,,,,,23,23,23,23,,,,,3543,,844,717,,,,2826,,,,,846,665,181,7591,,1284,3075,,,,4516,,,,452,CO,934,689,245,2163,,160,1589,,,,574,,,,233,2013
1046,872,174,,475,3101,,,,1347,,,,341,6,4448,678,542,136,2390,,263,1632,,,,758,,,,,0,0,0,0,,,,,1139,,175,643,,,,496,,,,,678,542,136,3529,,438,2275,,,,1254,,,,267,CT,368,330,38,919,,37,826,,,,93,,,,74,2013
2027,1764,263,,983,3696,,,,3169,,,,499,1,6865,1566,1303,263,4010,,464,2459,,,,1551,,,,,0,0,0,0,,,,,2343,,519,725,,,,1618,,,,,1566,1303,263,6353,,983,3184,,,,3169,,,,435,DC,461,461,0,512,,0,512,,,,0,,,,64,2013
71,65,6,,119,575,,,,371,,,,89,1,946,61,55,6,516,,53,353,,,,163,,,,,7,7,10,10,,,,,410,,66,202,,,,208,,,,,68,62,6,936,,119,565,,,,371,,,,86,DE,3,3,0,10,,0,10,,,,0,,,,3,2013
9647,7778,1869,,5806,31359,,,,16503,,,,5505,28,47862,1720,1455,265,8755,,959,5853,,,,2902,,,,,153,153,186,186,,,,,10729,,1461,6291,,,,4438,,,,,1873,1608,265,19670,,2420,12330,,,,7340,,,,2328,FL,7774,6170,1604,28192,,3386,19029,,,,9163,,,,3177,2013
3082,2713,369,,1257,12880,,,,4091,,,,1805,9,16971,936,842,94,4824,,491,3381,,,,1443,,,,,0,0,0,0,,,,,3686,,499,1869,,,,1817,,,,,936,842,94,8510,,990,5250,,,,3260,,,,900,GA,2146,1871,275,8461,,267,7630,,,,831,,,,905,2013
290,51,239,,167,296,,,,975,,,,32,1,1271,1,1,0,60,,15,11,,,,49,,,,,0,0,0,0,,,,,68,,10,24,,,,44,,,,,1,1,0,128,,25,35,,,,93,,,,2,GU,289,50,239,1143,,142,261,,,,882,,,,30,2013
1180,1031,149,,736,3355,,,,2980,,,,558,2,6335,252,191,61,1226,,173,596,,,,630,,,,,21,21,25,25,,,,,2494,,470,521,,,,1973,,,,,273,212,61,3745,,643,1142,,,,2603,,,,234,HI,907,819,88,2590,,93,2213,,,,377,,,,324,2013
327,277,50,,495,1524,,,,1560,,,,229,3,3084,258,208,50,1203,,140,782,,,,421,,,,,0,0,0,0,,,,,1747,,354,610,,,,1137,,,,,258,208,50,2950,,494,1392,,,,1558,,,,220,IA,69,69,0,134,,1,132,,,,2,,,,9,2013
271,193,78,,211,1084,,,,697,,,,208,2,1781,165,105,60,745,,73,490,,,,255,,,,,0,0,0,0,,,,,659,,119,285,,,,374,,,,,165,105,60,1404,,192,775,,,,629,,,,162,ID,106,88,18,377,,19,309,,,,68,,,,46,2013
1574,1403,171,,1730,7958,,,,5467,,,,1267,20,13425,939,849,90,5160,,405,3934,,,,1226,,,,,41,41,89,89,,,,,5980,,1224,2081,,,,3899,,,,,980,890,90,11229,,1629,6104,,,,5125,,,,882,IL,594,513,81,2196,,101,1854,,,,342,,,,385,2013
580,511,69,,739,3751,,,,2345,,,,743,3,6096,385,319,66,3087,,328,2021,,,,1066,,,,,24,24,24,24,,,,,2285,,377,1122,,,,1163,,,,,409,343,66,5396,,705,3167,,,,2229,,,,666,IN,171,168,3,700,,34,584,,,,116,,,,77,2013
356,304,52,,387,1480,,,,1213,,,,414,5,2693,244,199,45,1329,,169,787,,,,542,,,,,5,5,9,9,,,,,1044,,196,442,,,,602,,,,,249,204,45,2382,,365,1238,,,,1144,,,,384,KS,107,100,7,311,,22,242,,,,69,,,,30,2013
541,394,147,,672,3302,,,,1943,,,,607,3,5245,266,217,49,2439,,255,1661,,,,778,,,,,2,2,10,10,,,,,2042,,359,1062,,,,980,,,,,268,219,49,4491,,614,2733,,,,1758,,,,510,KY,273,175,98,754,,58,569,,,,185,,,,97,2013
1115,1015,100,,415,3908,,,,1318,,,,575,9,5226,236,218,18,1389,,96,1098,,,,291,,,,,9,9,34,34,,,,,2228,,297,1269,,,,959,,,,,245,227,18,3651,,393,2401,,,,1250,,,,383,LA,870,788,82,1575,,22,1507,,,,68,,,,192,2013
2115,1577,538,,4327,6694,,,,12335,,,,1253,18,19029,1697,1162,535,13962,,3653,3362,,,,10600,,,,,18,18,59,59,,,,,4158,,661,2462,,,,1696,,,,,1715,1180,535,18179,,4314,5883,,,,12296,,,,1204,MA,400,397,3,850,,13,811,,,,39,,,,49,2013
1480,1249,231,,997,5221,,,,2984,,,,673,16,8205,793,656,137,3713,,467,2338,,,,1375,,,,,69,69,99,99,,,,,2471,,405,1280,,,,1191,,,,,862,725,137,6283,,872,3717,,,,2566,,,,563,MD,618,524,94,1922,,125,1504,,,,418,,,,110,2013
176,159,17,,494,1563,,,,1453,,,,164,2,3016,170,153,17,1090,,105,788,,,,302,,,,,6,6,13,13,,,,,1851,,382,717,,,,1134,,,,,176,159,17,2954,,487,1518,,,,1436,,,,150,ME,0,0,0,62,,7,45,,,,17,,,,14,2013
1106,969,137,,1412,7236,,,,4291,,,,1100,21,11527,646,558,88,4927,,503,3369,,,,1558,,,,,20,20,44,44,,,,,4368,,738,2106,,,,2262,,,,,666,578,88,9339,,1241,5519,,,,3820,,,,945,MI,440,391,49,2188,,171,1717,,,,471,,,,155,2013
1350,915,435,,1338,3728,,,,4486,,,,349,10,8214,991,612,379,4158,,586,2037,,,,2121,,,,,10,10,10,10,,,,,3131,,687,976,,,,2155,,,,,1001,622,379,7299,,1273,3023,,,,4276,,,,286,MN,349,293,56,915,,65,705,,,,210,,,,63,2013
1037,695,342,,1259,4652,,,,3929,,,,843,8,8581,559,352,207,3381,,496,1835,,,,1546,,,,,42,42,51,51,,,,,3069,,518,1479,,,,1590,,,,,601,394,207,6501,,1014,3365,,,,3136,,,,667,MO,436,301,135,2080,,245,1287,,,,793,,,,176,2013
.,.,.,,.,.,,,,.,,,,.,0,.,.,.,.,.,,.,.,,,,.,,,,,.,.,.,.,,,,,.,,.,.,,,,.,,,,,.,.,.,.,,.,.,,,,.,,,,.,MP,.,.,.,.,,.,.,,,,.,,,,.,2013
475,408,67,,192,1753,,,,650,,,,210,3,2403,68,61,7,501,,43,323,,,,178,,,,,0,0,0,0,,,,,582,,91,325,,,,257,,,,,68,61,7,1083,,134,648,,,,435,,,,129,MS,407,347,60,1320,,58,1105,,,,215,,,,81,2013
227,210,17,,207,1211,,,,667,,,,309,1,1878,65,55,10,706,,89,410,,,,296,,,,,0,0,0,0,,,,,388,,76,164,,,,224,,,,,65,55,10,1094,,165,574,,,,520,,,,118,MT,162,155,7,784,,42,637,,,,147,,,,191,2013
1842,1451,391,,1520,7530,,,,4638,,,,1123,12,12168,802,675,127,5281,,519,3716,,,,1565,,,,,0,0,0,0,,,,,3732,,650,1667,,,,2065,,,,,802,675,127,9013,,1169,5383,,,,3630,,,,934,NC,1040,776,264,3155,,351,2147,,,,1008,,,,189,2013
179,110,69,,244,1230,,,,839,,,,241,1,2069,68,68,0,540,,62,370,,,,170,,,,,0,0,0,0,,,,,134,,21,73,,,,61,,,,,68,68,0,674,,83,443,,,,231,,,,60,ND,111,42,69,1395,,161,787,,,,608,,,,181,2013
414,339,75,,397,1892,,,,1253,,,,183,3,3145,342,273,69,1532,,159,1041,,,,491,,,,,0,0,0,0,,,,,1440,,234,692,,,,748,,,,,342,273,69,2972,,393,1733,,,,1239,,,,161,NE,72,66,6,173,,4,159,,,,14,,,,22,2013
255,226,29,,229,798,,,,649,,,,125,3,1447,129,112,17,685,,76,450,,,,235,,,,,6,6,9,9,,,,,551,,143,167,,,,384,,,,,135,118,17,1245,,219,626,,,,619,,,,112,NH,120,108,12,202,,10,172,,,,30,,,,13,2013
1237,1002,235,,1994,6093,,,,5909,,,,540,17,12002,839,630,209,7224,,1189,3748,,,,3476,,,,,8,8,19,19,,,,,3360,,728,1149,,,,2211,,,,,847,638,209,10603,,1917,4916,,,,5687,,,,420,NJ,390,364,26,1399,,77,1177,,,,222,,,,120,2013
525,399,126,,323,1786,,,,1033,,,,243,2,2819,306,240,66,1495,,123,1098,,,,397,,,,,0,0,0,0,,,,,896,,181,313,,,,583,,,,,306,240,66,2391,,304,1411,,,,980,,,,183,NM,219,159,60,428,,19,375,,,,53,,,,60,2013
724,718,6,,316,6200,,,,839,,,,790,3,7039,376,374,2,2496,,195,2015,,,,481,,,,,1,1,20,20,,,,,1182,,109,864,,,,318,,,,,377,375,2,3698,,304,2899,,,,799,,,,477,NV,347,343,4,3341,,12,3301,,,,40,,,,313,2013
6317,4045,2272,,13675,31235,,,,46195,,,,4659,30,77430,3733,1521,2212,61742,,11961,20728,,,,41014,,,,,152,152,156,156,,,,,11375,,1686,6330,,,,5045,,,,,3885,1673,2212,73273,,13647,27214,,,,46059,,,,4201,NY,2432,2372,60,4157,,28,4021,,,,136,,,,458,2013
1753,1677,76,,1501,7611,,,,4714,,,,1212,9,12325,1141,1069,72,6336,,672,4196,,,,2140,,,,,66,66,96,96,,,,,4555,,776,2180,,,,2375,,,,,1207,1135,72,10987,,1448,6472,,,,4515,,,,1050,OH,546,542,4,1338,,53,1139,,,,199,,,,162,2013
719,617,102,,426,3179,,,,1229,,,,437,8,4408,309,239,70,2301,,179,1764,,,,537,,,,,21,21,46,46,,,,,915,,134,510,,,,405,,,,,330,260,70,3262,,313,2320,,,,942,,,,338,OK,389,357,32,1146,,113,859,,,,287,,,,99,2013
3043,2444,599,,1524,8994,,,,4828,,,,1494,7,13822,712,577,135,2800,,276,1983,,,,817,,,,,11,11,13,13,,,,,3619,,629,1606,,,,2013,,,,,723,588,135,6432,,905,3602,,,,2830,,,,709,OR,2320,1856,464,7390,,619,5392,,,,1998,,,,785,2013
1681,1536,145,,2409,7973,,,,7113,,,,1462,18,15086,828,707,121,6943,,929,4207,,,,2736,,,,,182,182,229,229,,,,,6555,,1432,2331,,,,4224,,,,,1010,889,121,13727,,2361,6767,,,,6960,,,,1290,PA,671,647,24,1359,,48,1206,,,,153,,,,172,2013
2130,1629,501,,185,3470,,,,658,,,,82,2,4128,195,190,5,339,,16,300,,,,39,,,,,66,66,68,68,,,,,995,,91,689,,,,306,,,,,261,256,5,1402,,107,1057,,,,345,,,,40,PR,1869,1373,496,2726,,78,2413,,,,313,,,,42,2013
251,243,8,,177,862,,,,522,,,,97,1,1384,182,174,8,850,,96,564,,,,286,,,,,16,16,17,17,,,,,400,,79,172,,,,228,,,,,198,190,8,1267,,175,753,,,,514,,,,95,RI,53,53,0,117,,2,109,,,,8,,,,2,2013
483,453,30,,640,4736,,,,1808,,,,636,4,6544,131,113,18,1677,,136,1300,,,,377,,,,,12,12,12,12,,,,,1722,,229,1027,,,,695,,,,,143,125,18,3411,,365,2339,,,,1072,,,,345,SC,340,328,12,3133,,275,2397,,,,736,,,,291,2013
217,117,100,,154,557,,,,537,,,,125,1,1094,71,42,29,433,,56,255,,,,178,,,,,0,0,0,0,,,,,322,,59,139,,,,183,,,,,71,42,29,755,,115,394,,,,361,,,,106,SD,146,75,71,339,,39,163,,,,176,,,,19,2013
2219,1929,290,,880,6909,,,,2619,,,,991,10,9528,1144,1061,83,3421,,249,2707,,,,714,,,,,18,18,19,19,,,,,2881,,332,1906,,,,975,,,,,1162,1079,83,6321,,581,4632,,,,1689,,,,728,TN,1057,850,207,3207,,299,2277,,,,930,,,,263,2013
5535,4770,765,,2826,20758,,,,8857,,,,3878,12,29615,2057,1566,491,9935,,1140,6259,,,,3676,,,,,111,111,134,134,,,,,7456,,1392,3288,,,,4168,,,,,2168,1677,491,17525,,2532,9681,,,,7844,,,,2007,TX,3367,3093,274,12090,,294,11077,,,,1013,,,,1871,2013
454,347,107,,406,1959,,,,1318,,,,327,3,3277,300,219,81,1773,,189,1172,,,,601,,,,,49,49,49,49,,,,,1037,,202,372,,,,665,,,,,349,268,81,2859,,391,1593,,,,1266,,,,290,UT,105,79,26,418,,15,366,,,,52,,,,37,2013
1356,1262,94,,984,4532,,,,3093,,,,719,16,7625,830,752,78,4285,,469,2823,,,,1462,,,,,45,45,58,58,,,,,2260,,490,706,,,,1554,,,,,875,797,78,6603,,959,3587,,,,3016,,,,625,VA,481,465,16,1022,,25,945,,,,77,,,,94,2013
87,87,0,,11,444,,,,38,,,,33,1,482,0,0,0,68,,7,46,,,,22,,,,,0,0,0,0,,,,,51,,4,35,,,,16,,,,,0,0,0,119,,11,81,,,,38,,,,2,VI,87,87,0,363,,0,363,,,,0,,,,31,2013
217,183,34,,262,701,,,,753,,,,128,2,1454,140,110,30,959,,203,379,,,,580,,,,,0,0,4,4,,,,,307,,50,164,,,,143,,,,,140,110,30,1270,,253,547,,,,723,,,,111,VT,77,73,4,184,,9,154,,,,30,,,,17,2013
2196,1927,269,,2217,10617,,,,7143,,,,1318,7,17760,1031,910,121,5969,,614,4032,,,,1937,,,,,45,45,54,54,,,,,6684,,1467,1946,,,,4738,,,,,1076,955,121,12707,,2081,6032,,,,6675,,,,1058,WA,1120,972,148,5053,,136,4585,,,,468,,,,260,2013
521,449,72,,1016,3005,,,,3099,,,,552,4,6104,359,289,70,3036,,420,1760,,,,1276,,,,,24,24,62,62,,,,,2638,,574,881,,,,1757,,,,,383,313,70,5736,,994,2703,,,,3033,,,,528,WI,138,136,2,368,,22,302,,,,66,,,,24,2013
432,390,42,,228,1544,,,,696,,,,329,4,2240,242,203,39,1100,,117,750,,,,350,,,,,8,8,11,11,,,,,501,,75,277,,,,224,,,,,250,211,39,1612,,192,1038,,,,574,,,,292,WV,182,179,3,628,,36,506,,,,122,,,,37,2013
244,221,23,,84,677,,,,276,,,,137,1,953,116,116,0,292,,11,245,,,,47,,,,,0,0,0,0,,,,,209,,44,61,,,,148,,,,,116,116,0,501,,55,306,,,,195,,,,110,WY,128,105,23,452,,29,371,,,,81,,,,27,2013
102828,86289,16539,,70957,368174,,,,222190,,,,55619,415,590364,36130,27980,8150,236658,,33586,129278,,,,107380,,,,,1438,1438,2025,2025,,,,,156015,,27269,71824,,,,84191,,,,,37568,29418,8150,394698,,60855,203127,,,,191571,,,,34909,Total,65260,56871,8389,195666,,10102,165047,,,,30619,,,,20710,2013
206,182,24,,193,1209,,,,575,,,,178,2,1784,137,119,18,1139,,108,848,,,,291,,,,119,0,0,0,0,,,,0,500,,71,261,,,,239,,,,41,137,119,18,1639,,179,1109,,,,530,,,,160,AK,69,63,6,145,,14,100,,,,45,,,,18,2014
729,618,111,,457,3115,,,,1446,,,,542,8,4561,257,219,38,1851,,141,1419,,,,432,,,,251,26,26,31,31,,,,0,1636,,216,923,,,,713,,,,199,283,245,38,3518,,357,2373,,,,1145,,,,450,AL,446,373,73,1043,,100,742,,,,301,,,,92,2014
519,516,3,,240,2303,,,,633,,,,361,6,2936,85,82,3,1021,,108,775,,,,246,,,,117,0,0,0,0,,,,0,482,,64,295,,,,187,,,,103,85,82,3,1503,,172,1070,,,,433,,,,220,AR,434,434,0,1433,,68,1233,,,,200,,,,141,2014
959,904,55,,1295,6194,,,,4301,,,,858,3,10495,297,284,13,4291,,532,2589,,,,1702,,,,244,19,19,40,40,,,,5,3595,,702,1222,,,,2373,,,,386,316,303,13,7926,,1234,3851,,,,4075,,,,635,AZ,643,601,42,2569,,61,2343,,,,226,,,,223,2014
31078,28200,2878,,6956,90765,,,,23187,,,,12096,40,113952,5017,4303,714,20964,,1944,14114,,,,6850,,,,1599,114,114,186,186,,,,6,21365,,3184,10557,,,,10808,,,,2852,5131,4417,714,42515,,5128,24857,,,,17658,,,,4457,CA,25947,23783,2164,71437,,1828,65908,,,,5529,,,,7639,2014
1621,1335,286,,1317,5573,,,,4455,,,,753,3,10028,747,635,112,4002,,352,2849,,,,1153,,,,337,0,0,23,23,,,,0,4058,,835,1163,,,,2895,,,,191,747,635,112,8083,,1187,4035,,,,4048,,,,528,CO,874,700,174,1945,,130,1538,,,,407,,,,225,2014
1215,1026,189,,495,3069,,,,1381,,,,295,6,4450,847,696,151,2481,,263,1730,,,,751,,,,73,0,0,0,0,,,,0,1050,,195,513,,,,537,,,,148,847,696,151,3531,,458,2243,,,,1288,,,,221,CT,368,330,38,919,,37,826,,,,93,,,,74,2014
2029,1609,420,,1231,3953,,,,3795,,,,406,1,7748,1694,1274,420,5754,,907,2828,,,,2926,,,,276,0,0,0,0,,,,0,1598,,324,729,,,,869,,,,99,1694,1274,420,7352,,1231,3557,,,,3795,,,,375,DC,335,335,0,396,,0,396,,,,0,,,,31,2014
91,88,3,,104,584,,,,317,,,,93,1,901,82,79,3,435,,40,318,,,,117,,,,39,0,0,0,0,,,,0,429,,62,236,,,,193,,,,50,82,79,3,864,,102,554,,,,310,,,,89,DE,9,9,0,37,,2,30,,,,7,,,,4,2014
7989,6843,1146,,4550,28730,,,,12812,,,,4552,28,41542,1798,1612,186,10250,,950,7319,,,,2931,,,,924,105,105,132,132,,,,34,9469,,1277,5435,,,,4034,,,,1466,1903,1717,186,19851,,2227,12886,,,,6965,,,,2424,FL,6086,5126,960,21691,,2323,15844,,,,5847,,,,2128,2014
3004,2645,359,,1291,12403,,,,4118,,,,1443,9,16521,945,862,83,4441,,446,3004,,,,1437,,,,271,0,0,0,0,,,,0,3773,,577,1928,,,,1845,,,,376,945,862,83,8214,,1023,4932,,,,3282,,,,647,GA,2059,1783,276,8307,,268,7471,,,,836,,,,796,2014
67,24,43,,180,332,,,,1024,,,,36,1,1356,0,0,0,57,,10,16,,,,41,,,,2,0,0,0,0,,,,0,69,,10,21,,,,48,,,,4,0,0,0,126,,20,37,,,,89,,,,6,GU,67,24,43,1230,,160,295,,,,935,,,,30,2014
1301,1109,192,,790,3750,,,,3168,,,,593,2,6918,177,123,54,1162,,168,481,,,,681,,,,60,22,22,25,25,,,,5,2626,,495,658,,,,1968,,,,182,199,145,54,3813,,663,1164,,,,2649,,,,247,HI,1102,964,138,3105,,127,2586,,,,519,,,,346,2014
244,211,33,,487,1544,,,,1578,,,,202,3,3122,154,121,33,1387,,153,884,,,,503,,,,105,0,0,0,0,,,,0,1539,,329,484,,,,1055,,,,72,154,121,33,2926,,482,1368,,,,1558,,,,177,IA,90,90,0,196,,5,176,,,,20,,,,25,2014
244,156,88,,264,1234,,,,870,,,,215,2,2104,105,69,36,739,,72,525,,,,214,,,,30,0,0,0,0,,,,0,729,,125,323,,,,406,,,,105,105,69,36,1468,,197,848,,,,620,,,,135,ID,139,87,52,636,,67,386,,,,250,,,,80,2014
1488,1349,139,,1880,7350,,,,5757,,,,1234,20,13107,943,824,119,5031,,511,3539,,,,1492,,,,317,67,67,97,97,,,,3,6281,,1313,2157,,,,4124,,,,593,1010,891,119,11409,,1824,5793,,,,5616,,,,913,IL,478,458,20,1698,,56,1557,,,,141,,,,321,2014
596,542,54,,654,3953,,,,2018,,,,725,3,5971,470,418,52,3376,,342,2362,,,,1014,,,,252,15,15,22,22,,,,0,2170,,309,1176,,,,994,,,,435,485,433,52,5568,,651,3560,,,,2008,,,,687,IN,111,109,2,403,,3,393,,,,10,,,,38,2014
320,290,30,,395,1533,,,,1250,,,,393,5,2783,211,183,28,1460,,174,941,,,,519,,,,104,1,1,10,10,,,,0,1064,,217,344,,,,720,,,,252,212,184,28,2534,,391,1295,,,,1239,,,,356,KS,108,106,2,249,,4,238,,,,11,,,,37,2014
727,614,113,,564,3352,,,,1737,,,,600,3,5089,496,421,75,2382,,202,1761,,,,621,,,,255,3,3,11,11,,,,0,1865,,294,1033,,,,832,,,,303,499,424,75,4258,,496,2805,,,,1453,,,,558,KY,228,190,38,831,,68,547,,,,284,,,,42,2014
776,743,33,,376,3444,,,,1162,,,,437,9,4606,259,229,30,1451,,109,1141,,,,310,,,,106,3,3,22,22,,,,3,2030,,259,1201,,,,829,,,,223,262,232,30,3503,,368,2364,,,,1139,,,,332,LA,514,511,3,1103,,8,1080,,,,23,,,,105,2014
3311,1590,1721,,4781,6788,,,,14449,,,,1264,18,21237,2952,1231,1721,16835,,4275,3757,,,,13078,,,,311,54,54,67,67,,,,22,3576,,502,2217,,,,1359,,,,901,3006,1285,1721,20478,,4777,6041,,,,14437,,,,1234,MA,305,305,0,759,,4,747,,,,12,,,,30,2014
1740,1515,225,,948,4980,,,,2876,,,,654,16,7856,1066,928,138,3703,,415,2470,,,,1233,,,,246,69,69,95,95,,,,2,2469,,388,1307,,,,1162,,,,307,1135,997,138,6267,,803,3872,,,,2395,,,,555,MD,605,518,87,1589,,145,1108,,,,481,,,,99,2014
244,218,26,,388,1348,,,,1378,,,,152,2,2726,213,195,18,1107,,108,758,,,,349,,,,82,5,5,11,11,,,,0,1515,,268,513,,,,1002,,,,56,218,200,18,2633,,376,1282,,,,1351,,,,138,ME,26,18,8,93,,12,66,,,,27,,,,14,2014
1293,1160,133,,1521,7535,,,,4692,,,,1122,21,12227,806,726,80,5513,,550,3742,,,,1771,,,,372,19,19,40,40,,,,13,4522,,780,2134,,,,2388,,,,609,825,745,80,10075,,1330,5916,,,,4159,,,,994,MI,468,415,53,2152,,191,1619,,,,533,,,,128,2014
1235,885,350,,1422,3652,,,,4725,,,,317,10,8377,889,562,327,4414,,642,2072,,,,2342,,,,137,0,0,0,0,,,,0,3168,,741,934,,,,2234,,,,126,889,562,327,7582,,1383,3006,,,,4576,,,,263,MN,346,323,23,795,,39,646,,,,149,,,,54,2014
997,735,262,,902,4307,,,,2975,,,,652,8,7282,683,438,245,3521,,432,2140,,,,1381,,,,259,31,31,56,56,,,,7,2732,,381,1455,,,,1277,,,,297,714,469,245,6309,,813,3651,,,,2658,,,,563,MO,283,266,17,973,,89,656,,,,317,,,,89,2014
.,.,.,,.,.,,,,.,,,,.,0,.,.,.,.,.,,.,.,,,,.,,,,.,.,.,.,.,,,,.,.,,.,.,,,,.,,,,.,.,.,.,.,,.,.,,,,.,,,,.,MP,.,.,.,.,,.,.,,,,.,,,,.,2014
282,275,7,,179,1714,,,,512,,,,279,3,2226,79,74,5,732,,60,559,,,,173,,,,64,0,0,0,0,,,,0,673,,105,374,,,,299,,,,157,79,74,5,1405,,165,933,,,,472,,,,221,MS,203,201,2,821,,14,781,,,,40,,,,58,2014
270,256,14,,166,1167,,,,578,,,,256,1,1745,77,71,6,471,,42,319,,,,152,,,,50,0,0,0,0,,,,0,440,,80,174,,,,266,,,,44,77,71,6,911,,122,493,,,,418,,,,94,MT,193,185,8,834,,44,674,,,,160,,,,162,2014
1431,1284,147,,1303,7498,,,,3993,,,,1164,12,11491,720,639,81,5631,,561,3963,,,,1668,,,,458,0,0,0,0,,,,0,3243,,471,1775,,,,1468,,,,524,720,639,81,8874,,1032,5738,,,,3136,,,,982,NC,711,645,66,2617,,271,1760,,,,857,,,,182,2014
115,111,4,,120,886,,,,372,,,,151,1,1258,101,97,4,639,,63,439,,,,200,,,,63,0,0,0,0,,,,0,155,,25,87,,,,68,,,,54,101,97,4,794,,88,526,,,,268,,,,117,ND,14,14,0,464,,32,360,,,,104,,,,34,2014
